    0.2000,   -0.3230,   -0.5217,   -0.4131,   -0.1667,   -1.0000,   -1.0000,    0.3191,
    1.0000,    0.5090,    0.8370,    0.7023,   -0.2857,   -1.0000,   -1.0000,    0.0266,
    1.0000,    0.2351,    0.6739,    0.5668,   -0.1667,   -1.0000,   -1.0000,    0.0266,
    1.0000,    0.2920,    0.7826,    0.5702,   -0.3452,   -1.0000,   -1.0000,    0.0532,
    1.0000,    0.2196,    0.5978,    0.7686,    0.2500,   -1.0000,   -1.0000,    0.0000,
   -0.6000,   -0.8501,   -0.5435,   -0.7068,   -0.2262,   -0.8333,    1.0000,    0.4787,
   -0.6000,   -0.6279,   -0.5217,   -0.6308,   -0.1071,   -0.8333,   -1.0000,    0.5053,
   -0.6000,   -0.7674,   -0.4674,   -0.6513,   -0.2857,   -0.8333,    1.0000,    0.4255,
    0.2000,   -0.1525,   -0.4130,   -0.4210,   -0.4048,   -0.8333,   -1.0000,    0.2660,
    0.2000,   -0.1886,   -0.3587,    0.0354,   -0.1071,   -0.8333,   -1.0000,    0.1862,
    0.2000,   -0.0594,   -0.4130,   -0.0269,   -0.1071,   -0.8333,   -1.0000,    0.2128,
    0.2000,   -0.0594,   -0.5435,   -0.0422,   -0.1071,   -0.8333,   -1.0000,    0.2660,
    0.2000,   -0.1525,   -0.4130,   -0.0502,   -0.1071,   -0.8333,   -1.0000,    0.2394,
    1.0000,    0.4574,    0.2935,    0.4721,   -0.5238,   -0.8333,   -1.0000,    0.1330,
    1.0000,    0.7158,    0.4022,    0.6167,   -0.5833,   -0.8333,   -1.0000,    0.1330,
    1.0000,    0.4625,    0.1630,    0.4409,   -0.3452,   -0.8333,   -1.0000,    0.1330,
    1.0000,    0.2920,    0.1304,    0.4080,   -0.4048,   -0.8333,   -1.0000,    0.1330,
    1.0000,    0.6279,    0.4565,    0.8951,   -0.5833,   -0.8333,   -1.0000,    0.0798,
    1.0000,    0.7158,    0.3478,    0.7766,   -0.5238,   -0.8333,   -1.0000,    0.1064,
    1.0000,    0.7158,    0.4022,    1.0000,   -0.5238,   -0.8333,   -1.0000,    0.1064,
    0.2000,   -0.0181,   -0.3043,   -0.2350,   -0.3452,   -0.8333,   -1.0000,    0.2394,
   -0.6000,   -0.6279,   -0.7174,   -0.5492,    0.3095,   -0.8333,   -1.0000,    0.3457,
    0.2000,   -0.0594,   -0.4130,   -0.0536,   -0.1667,   -0.8333,   -1.0000,    0.2660,
    0.2000,   -0.0594,   -0.5435,   -0.1347,   -0.2262,   -0.8333,   -1.0000,    0.2394,
   -0.6000,   -0.7209,   -0.5652,   -0.6558,   -0.2857,   -0.8333,   -1.0000,    0.3723,
   -0.6000,   -0.7519,   -0.5217,   -0.7108,   -0.2857,   -0.8333,    0.0000,    0.5053,
   -0.6000,   -0.9432,   -0.7391,   -0.7386,    0.3690,   -0.8333,    0.0000,    0.5585,
   -0.6000,   -0.8966,   -0.6739,   -0.7437,   -0.2262,   -0.8333,    0.0000,    0.5585,
   -0.6000,   -0.9845,   -0.7935,   -0.9093,    0.3095,   -0.8333,    1.0000,    0.5851,
   -0.6000,   -0.9793,   -0.7500,   -1.0000,    0.1905,   -0.8333,    1.0000,    0.6915,
   -0.6000,   -0.8501,   -0.8478,   -0.8747,    0.3095,   -0.8333,    0.0000,    0.4787,
   -0.6000,   -0.8811,   -0.7391,   -0.8061,    0.4881,   -0.8333,   -1.0000,    0.4521,
   -0.6000,   -0.7674,   -0.4674,   -0.6229,   -0.1071,   -0.6667,    1.0000,    0.3989,
   -0.6000,   -0.8475,   -0.6304,   -0.7091,    0.0714,   -0.6667,   -1.0000,    0.4255,
   -0.6000,   -0.8501,   -0.9130,   -0.6365,    0.8452,   -0.6667,    0.0000,    0.3723,
   -0.6000,   -0.6279,   -0.5217,   -0.5492,    0.3690,   -0.6667,   -1.0000,    0.2926,
   -0.6000,   -0.7209,   -0.5652,   -0.6524,    0.0119,   -0.6667,   -1.0000,    0.3191,
    1.0000,    0.4574,    0.2935,    0.5089,   -0.5238,   -0.6667,   -1.0000,    0.1064,
    1.0000,    0.7158,    0.4022,    0.5719,   -0.5238,   -0.6667,   -1.0000,    0.1330,
    1.0000,    0.2920,    0.1304,    0.4301,   -0.3452,   -0.6667,   -1.0000,    0.1596,
    1.0000,    0.4625,    0.1630,    0.4267,   -0.4048,   -0.6667,   -1.0000,    0.1330,
    1.0000,    0.2196,    0.1304,    0.1676,   -0.5833,   -0.6667,   -1.0000,    0.2128,
    1.0000,    0.8656,    0.7609,    0.7125,   -0.6429,   -0.6667,   -1.0000,    0.0532,
    1.0000,    0.4574,    0.1848,    0.6382,   -0.3452,   -0.6667,   -1.0000,    0.1064,
    1.0000,    0.4574,    0.2391,    0.6121,   -0.3452,   -0.6667,   -1.0000,    0.0798,
    1.0000,    0.7158,    0.5652,    0.5929,   -0.4643,   -0.6667,   -1.0000,    0.1064,
   -1.0000,   -0.9897,   -0.4457,   -0.5934,   -0.3452,   -0.6667,    1.0000,    0.2660,
    1.0000,    0.2196,    0.1304,    0.2923,   -0.4643,   -0.6667,   -1.0000,    0.1596,
    1.0000,    0.2351,   -0.0870,    0.4091,   -0.2857,   -0.6667,   -1.0000,    0.1064,
    1.0000,    0.2093,    0.0217,    0.5203,   -0.0476,   -0.6667,   -1.0000,    0.1064,
    1.0000,    0.2920,    0.1304,    0.3972,   -0.2857,   -0.6667,   -1.0000,    0.1330,
   -0.6000,   -0.7261,   -0.2826,   -0.2515,   -0.2262,   -0.6667,    0.0000,    0.2394,
   -0.6000,   -0.7261,   -0.6739,   -0.4908,    0.1905,   -0.6667,    0.0000,    0.3457,
   -0.6000,   -0.7313,   -0.5543,   -0.2254,    0.3690,   -0.6667,    0.0000,    0.3191,
   -0.6000,   -0.8553,   -0.7500,   -0.6734,    0.1905,   -0.6667,    0.0000,    0.4521,
   -0.6000,   -0.7209,   -0.5652,   -0.5566,   -0.0476,   -0.6667,   -1.0000,    0.3457,
   -0.6000,   -0.8501,   -0.5000,   -0.6172,    0.0714,   -0.6667,    1.0000,    0.5053,
   -0.6000,   -0.7313,   -0.4457,   -0.4936,   -0.2262,   -0.6667,    1.0000,    0.3723,
   -0.6000,   -0.8450,   -0.6304,   -0.6876,   -0.1667,   -0.6667,   -1.0000,    0.5053,
   -0.6000,   -0.8501,   -0.5435,   -0.7238,    0.0119,   -0.6667,    1.0000,    0.4787,
    1.0000,    0.4574,    0.4022,    0.4103,   -0.4048,   -0.5000,   -1.0000,    0.1064,
    1.0000,    0.2196,    0.1304,    0.1676,   -0.5833,   -0.5000,   -1.0000,    0.1330,
    1.0000,    0.4574,    0.0761,    0.3468,   -0.4048,   -0.5000,   -1.0000,    0.1064,
    1.0000,    0.2093,   -0.0109,    0.3774,   -0.2262,   -0.5000,   -1.0000,    0.1330,
    1.0000,    0.2920,    0.1304,    0.2271,   -0.4643,   -0.5000,   -1.0000,    0.1596,
    1.0000,    0.8656,    0.6522,    0.8934,   -0.5833,   -0.5000,   -1.0000,    0.0798,
    1.0000,    0.7158,    0.1304,    0.6167,   -0.5238,   -0.5000,   -1.0000,    0.1064,
    1.0000,    0.4625,    0.2174,    0.5594,   -0.4048,   -0.5000,   -1.0000,    0.1064,
    1.0000,    0.2920,    0.1304,    0.4880,   -0.2262,   -0.5000,   -1.0000,    0.1330,
    1.0000,    0.9225,    0.8370,    0.7703,   -0.6429,   -0.5000,   -1.0000,    0.1064,
    1.0000,    1.0000,    0.9457,    0.8928,   -0.6429,   -0.5000,   -1.0000,    0.0798,
    1.0000,    0.5090,    0.4022,    0.2521,   -0.6429,   -0.5000,   -1.0000,    0.1064,
    0.2000,   -0.1886,   -0.3587,   -0.1449,    0.0119,   -0.5000,   -1.0000,    0.2394,
    0.2000,   -0.0594,   -0.4130,   -0.0559,    0.1905,   -0.5000,   -1.0000,    0.1862,
    0.2000,   -0.1525,   -0.4130,   -0.2447,   -0.0476,   -0.5000,   -1.0000,    0.2394,
    0.2000,   -0.0594,   -0.5435,   -0.2016,    0.0119,   -0.5000,   -1.0000,    0.2394,
    0.2000,   -0.3282,   -0.4674,   -0.2679,   -0.0476,   -0.5000,   -1.0000,    0.3723,
   -0.6000,   -0.8501,   -1.0000,   -0.8089,    0.5476,   -0.5000,    0.0000,    0.4521,
    1.0000,    0.7158,    0.1304,    0.9189,   -0.2857,   -0.5000,   -1.0000,    0.0532,
    1.0000,    0.7158,    0.3152,    0.8673,   -0.4643,   -0.5000,   -1.0000,    0.0798,
    1.0000,    0.5090,    0.3478,    0.7244,   -0.4048,   -0.5000,   -1.0000,    0.1064,
    1.0000,    0.4574,    0.4565,    0.6365,   -0.4643,   -0.5000,   -1.0000,    0.0798,
    0.2000,   -0.1525,   -0.4130,   -0.3331,   -0.1667,   -0.5000,   -1.0000,    0.2394,
   -0.6000,   -0.8501,   -0.5435,   -0.6223,    0.3095,   -0.5000,    1.0000,    0.2926,
   -0.6000,   -0.6279,   -0.7174,   -0.5532,    0.3690,   -0.5000,   -1.0000,    0.3191,
   -0.6000,   -0.7933,   -0.4783,   -0.5656,    0.0119,   -0.5000,    1.0000,    0.3457,
   -1.0000,   -0.9897,   -0.5217,   -0.7102,   -0.3452,   -0.5000,    1.0000,    0.2394,
   -0.6000,   -0.7209,   -0.5761,   -0.6048,    0.2500,   -0.5000,   -1.0000,    0.2660,
    0.2000,   -0.5504,   -0.3370,   -0.5129,   -0.2857,   -0.5000,   -1.0000,    0.3191,
   -0.6000,   -0.8450,   -0.5217,   -0.6303,   -0.1071,   -0.5000,    0.0000,    0.4521,
    1.0000,    0.4574,    0.0761,    0.4001,   -0.4048,   -0.5000,   -1.0000,    0.1596,
    1.0000,    0.7158,    1.0000,    0.5112,   -0.8214,   -0.5000,   -1.0000,    0.1862,
   -0.6000,   -1.0000,   -0.9674,   -0.8560,    0.3690,   -0.5000,    0.0000,    0.5319,
   -0.6000,   -0.7519,   -0.6848,   -0.6910,   -0.1071,   -0.5000,    0.0000,    0.3989,
   -0.6000,   -0.7623,   -0.5109,   -0.4505,   -0.2857,   -0.5000,    0.0000,    0.2926,
   -0.6000,   -0.7261,   -0.2826,   -0.2883,   -0.1071,   -0.5000,    0.0000,    0.2660,
    1.0000,    0.2920,    0.1304,    0.0128,   -0.6429,   -0.5000,   -1.0000,    0.1596,
   -0.6000,   -0.7261,   -0.3043,   -0.4063,   -0.2857,   -0.5000,    0.0000,    0.3989,
    0.2000,   -0.5452,   -0.1739,   -0.3229,   -0.3452,   -0.5000,    1.0000,    0.2926,
    1.0000,    0.4574,    0.4565,    0.1630,   -0.6429,   -0.5000,   -1.0000,    0.0532,
    0.2000,   -0.3282,   -0.4674,   -0.1557,    0.0119,   -0.3333,   -1.0000,    0.2926,
    0.2000,   -0.1525,   -0.4130,   -0.2696,   -0.0476,   -0.3333,   -1.0000,    0.2660,
    0.2000,   -0.0594,   -0.4130,   -0.0230,    0.0714,   -0.3333,   -1.0000,    0.1596,
   -0.6000,   -0.9432,   -0.7717,   -0.8089,    0.3095,   -0.3333,    1.0000,    0.5851,
   -0.6000,   -0.7209,   -0.6304,   -0.5248,    0.0119,   -0.3333,   -1.0000,    0.4521,
   -0.6000,   -0.9845,   -0.7935,   -0.8735,    0.5476,   -0.3333,    1.0000,    0.6117,
   -0.6000,   -0.6279,   -0.6848,   -0.4732,    0.0714,   -0.3333,   -1.0000,    0.4255,
    0.2000,   -0.0594,   -0.4130,    0.2294,    0.0714,   -0.3333,   -1.0000,    0.1862,
    0.2000,   -0.0181,   -0.3043,    0.1449,    0.1905,   -0.3333,   -1.0000,    0.1862,
    0.2000,   -0.1886,   -0.3587,    0.1341,    0.0119,   -0.3333,   -1.0000,    0.2394,
    1.0000,    0.2093,    0.0217,    0.4335,   -0.2857,   -0.3333,   -1.0000,    0.1862,
    1.0000,    0.4574,    0.1304,    0.7499,   -0.2262,   -0.3333,   -1.0000,    0.1064,
    1.0000,    0.2920,    0.1304,    0.6127,   -0.3452,   -0.3333,   -1.0000,    0.1330,
    1.0000,    0.2093,    0.0217,    0.7153,   -0.0476,   -0.3333,   -1.0000,    0.1330,
    1.0000,    0.2196,    0.1304,    0.4993,   -0.1071,   -0.3333,   -1.0000,    0.1330,
   -0.6000,   -0.8450,   -0.5978,   -0.6564,    0.0119,   -0.3333,    0.0000,    0.5319,
   -0.6000,   -0.9432,   -0.7717,   -0.8015,   -0.1071,   -0.3333,    0.0000,    0.4521,
   -0.6000,   -0.8501,   -0.6522,   -0.6104,   -0.2262,   -0.3333,    0.0000,    0.4521,
   -0.6000,   -0.9587,   -0.9348,   -0.9796,    0.0119,   -0.3333,    1.0000,    0.5851,
   -0.6000,   -0.9225,   -0.8370,   -0.7788,    0.3095,   -0.3333,    1.0000,    0.6117,
   -0.6000,   -0.8863,   -0.6848,   -0.7097,   -0.2262,   -0.3333,   -1.0000,    0.5053,
   -0.6000,   -0.8863,   -0.6848,   -0.7193,   -0.1071,   -0.3333,    0.0000,    0.3989,
   -0.6000,   -0.7519,   -0.6848,   -0.6411,   -0.2857,   -0.3333,    0.0000,    0.4521,
   -0.6000,   -0.7313,   -0.4457,   -0.5033,   -0.1667,   -0.3333,    1.0000,    0.3989,
   -0.6000,   -0.7933,   -0.4891,   -0.5588,   -0.1071,   -0.3333,    1.0000,    0.4521,
   -0.6000,   -0.9432,   -0.7717,   -0.7806,   -0.0476,   -0.3333,    0.0000,    0.5851,
    0.2000,   -0.1886,   -0.4674,   -0.0638,   -0.0476,   -0.1667,   -1.0000,    0.2660,
    0.2000,   -0.0594,   -0.3587,    0.0468,   -0.0476,   -0.1667,   -1.0000,    0.2394,
    0.2000,   -0.0594,   -0.7174,    0.0315,    0.5476,   -0.1667,   -1.0000,    0.1596,
    0.2000,   -0.0594,   -0.7174,   -0.1239,    0.3690,   -0.1667,   -1.0000,    0.1596,
    1.0000,    0.7158,    0.3478,    0.7324,   -0.5833,   -0.1667,   -1.0000,    0.1862,
    1.0000,    0.4574,    0.0761,    0.6031,   -0.2857,   -0.1667,   -1.0000,    0.1596,
    1.0000,    0.2920,    0.1304,    0.6360,   -0.2262,   -0.1667,   -1.0000,    0.1862,
    1.0000,    0.4625,    0.1087,    0.7261,   -0.3452,   -0.1667,   -1.0000,    0.1330,
    0.2000,   -0.1576,   -0.3043,    0.3008,    0.5476,   -0.1667,   -1.0000,    0.2128,
    0.2000,   -0.0594,   -0.3587,    0.2952,    0.2500,   -0.1667,   -1.0000,    0.1862,
    0.2000,   -0.0181,   -0.3043,    0.2005,    0.3095,   -0.1667,   -1.0000,    0.1596,
    0.2000,   -0.1886,   -0.4674,    0.2316,    0.3095,   -0.1667,   -1.0000,    0.2394,
    0.2000,   -0.1576,   -0.3043,   -0.1914,   -0.1667,   -0.1667,   -1.0000,    0.3191,
    1.0000,    0.0026,   -0.3043,   -0.0882,   -0.3452,   -0.1667,   -1.0000,    0.2926,
    1.0000,    0.2093,   -0.0978,   -0.1177,   -0.5238,   -0.1667,   -1.0000,    0.1064,
   -0.6000,   -0.8501,   -0.6848,   -0.6836,   -0.0476,   -0.1667,    1.0000,    0.5319,
   -0.6000,   -0.6279,   -0.5978,   -0.4182,    0.0714,   -0.1667,   -1.0000,    0.3723,
    0.2000,   -0.1525,   -0.4130,   -0.2623,   -0.0476,   -0.1667,   -1.0000,    0.2926,
   -0.6000,   -0.6279,   -0.6522,   -0.4449,    0.2500,   -0.1667,   -1.0000,    0.3723,
   -0.6000,   -0.6589,   -0.4565,   -0.3825,   -0.3452,   -0.1667,    1.0000,    0.3989,
   -0.6000,   -0.8863,   -0.7283,   -0.6541,    0.0119,   -0.1667,    0.0000,    0.4255,
   -0.6000,   -0.7364,   -0.4457,   -0.4715,    0.0714,   -0.1667,    1.0000,    0.3989,
    0.2000,   -0.4677,   -0.4457,   -0.2226,   -0.2262,   -0.1667,   -1.0000,    0.2394,
   -0.6000,   -0.8863,   -0.7391,   -0.8163,   -0.2857,   -0.1667,    0.0000,    0.5319,
    0.2000,   -0.1525,   -0.5217,   -0.0938,    0.0714,   -0.1667,   -1.0000,    0.2660,
   -0.6000,   -0.7571,   -0.4674,   -0.3870,   -0.1667,   -0.1667,    0.0000,    0.3723,
   -0.6000,   -0.7313,   -0.5435,   -0.2379,    0.0714,   -0.1667,    0.0000,    0.3723,
   -0.6000,   -0.7261,   -0.4348,   -0.2447,   -0.2262,   -0.1667,    0.0000,    0.3457,
   -0.6000,   -0.7261,   -0.2500,   -0.4001,   -0.3452,   -0.1667,    0.0000,    0.4255,
   -0.6000,   -0.8811,   -0.9239,   -0.8968,    0.1310,   -0.1667,    1.0000,    0.6383,
   -0.6000,   -0.7984,   -0.5652,   -0.5174,   -0.1071,    0.0000,    0.0000,    0.5053,
   -0.6000,   -0.7519,   -0.6196,   -0.6558,    0.0595,    0.0000,    0.0000,    0.4255,
   -0.6000,   -0.6279,   -0.5000,   -0.4562,   -0.1786,    0.0000,   -1.0000,    0.4255,
   -0.6000,   -0.8450,   -0.6413,   -0.6360,    0.1548,    0.0000,   -1.0000,    0.4521,
   -0.6000,   -0.8295,   -0.5978,   -0.6660,   -0.1310,    0.0000,    0.0000,    0.4787,
    1.0000,    0.2248,    0.0217,    0.4755,   -0.4048,    0.0000,   -1.0000,    0.2261,
    1.0000,    0.2920,    0.1304,    0.4613,   -0.4048,    0.0000,   -1.0000,    0.1862,
    1.0000,    0.2196,   -0.1957,    0.3320,   -0.2976,    0.0000,   -1.0000,    0.1729,
    1.0000,    0.4625,    0.1522,    0.4755,   -0.4286,    0.0000,   -1.0000,    0.1463,
    0.2000,   -0.1886,   -0.4130,   -0.0814,   -0.1190,    0.0000,   -1.0000,    0.3457,
    0.2000,   -0.0594,   -0.3587,   -0.0133,   -0.2262,    0.0000,   -1.0000,    0.3457,
    0.2000,   -0.3178,   -0.6196,   -0.2067,    0.1429,    0.0000,   -1.0000,    0.3989,
    0.2000,   -0.1525,   -0.5217,   -0.1653,    0.1429,    0.0000,   -1.0000,    0.3590,
   -0.6000,   -0.9121,   -0.9348,   -0.7607,    0.6905,    0.0000,   -1.0000,    0.5319,
   -0.6000,   -0.8450,   -0.8478,   -0.6876,    0.6786,    0.0000,   -1.0000,    0.4122,
   -0.6000,   -0.8863,   -0.7391,   -0.8163,   -0.2619,    0.0000,    0.0000,    0.5319,
   -0.6000,   -0.8811,   -0.9239,   -0.8968,    0.1190,    0.0000,    1.0000,    0.6383,
    0.2000,   -0.1886,   -0.4130,    0.1557,    0.1548,    0.0000,   -1.0000,    0.2926,
    0.2000,   -0.0594,   -0.6522,    0.1120,    0.5476,    0.0000,   -1.0000,    0.2394,
    0.2000,   -0.0594,   -0.3043,    0.1523,   -0.0238,    0.0000,   -1.0000,    0.2527,
    0.2000,   -0.0181,   -0.4674,   -0.1041,    0.1667,    0.0000,   -1.0000,    0.2261,
   -0.6000,   -0.8501,   -0.7283,   -0.8798,   -0.5000,    0.0000,    0.0000,    0.5452,
   -0.6000,   -0.9121,   -0.7391,   -0.7862,    0.0714,    0.0000,    1.0000,    0.6117,
   -0.6000,   -0.8501,   -0.6848,   -0.6927,   -0.0000,    0.0000,    1.0000,    0.5053,
   -0.6000,   -0.6279,   -0.7174,   -0.4602,   -0.3333,    0.0000,   -1.0000,    0.4654,
   -0.6000,   -0.6796,   -0.3913,   -0.1284,   -0.0833,    0.0000,    0.0000,    0.2926,
    1.0000,    0.2920,    0.1304,    0.3195,   -0.3810,    0.0000,   -1.0000,    0.1064,
   -0.6000,   -0.7313,   -0.5435,   -0.0604,    0.6548,    0.0000,    0.0000,    0.2660,
    0.2000,   -0.5452,   -0.3261,   -0.2532,   -0.1071,    0.0000,    1.0000,    0.2660,
    0.2000,   -0.4832,   -0.1957,    0.2515,    0.0357,    0.0000,    0.0000,    0.1995,
    1.0000,    0.4574,    0.4565,    0.5690,   -0.5119,    0.0000,   -1.0000,    0.1995,
    1.0000,    0.4574,    0.0761,    0.3847,   -0.5238,    0.0000,   -1.0000,    0.1064,
    1.0000,    0.2093,   -0.0870,    0.2798,   -0.1667,    0.0000,   -1.0000,    0.1064,
    1.0000,    0.2920,    0.1304,    0.2146,   -0.2857,    0.0000,   -1.0000,    0.1064,
   -0.6000,   -0.8450,   -0.7609,   -0.7550,    0.2500,    0.1667,    1.0000,    0.5984,
   -0.6000,   -0.7778,   -0.6304,   -0.6927,   -0.1905,    0.1667,   -1.0000,    0.5585,
   -0.6000,   -0.9432,   -0.8696,   -0.8798,    0.2619,    0.1667,    0.0000,    0.7181,
   -0.6000,   -0.7209,   -0.4565,   -0.6104,   -0.1071,    0.1667,   -1.0000,    0.4388,
   -0.6000,   -0.9121,   -0.7391,   -0.8117,    0.0476,    0.1667,    1.0000,    0.6516,
    1.0000,    0.2248,    0.0761,    0.2855,   -0.4643,    0.1667,   -1.0000,    0.2261,
    1.0000,   -0.0078,   -0.3043,    0.3876,    0.3095,    0.1667,   -1.0000,    0.2128,
    1.0000,    0.2920,    0.0761,    0.4329,   -0.3214,    0.1667,   -1.0000,    0.1729,
    1.0000,    0.2093,   -0.0870,    0.5208,   -0.1786,    0.1667,   -1.0000,    0.1596,
    0.2000,   -0.0594,   -0.3043,    0.0814,   -0.0000,    0.1667,   -1.0000,    0.2261,
    0.2000,   -0.1576,   -0.3587,    0.0275,    0.0595,    0.1667,   -1.0000,    0.3059,
    0.2000,   -0.1886,   -0.4130,    0.1437,    0.1548,    0.1667,   -1.0000,    0.2660,
    0.2000,   -0.0594,   -0.4348,    0.0842,    0.3095,    0.1667,   -1.0000,    0.2527,
    1.0000,    0.7158,    0.4565,    0.4783,   -0.6310,    0.1667,   -1.0000,    0.1862,
    1.0000,    0.4574,    0.3478,    0.4471,   -0.5952,    0.1667,   -1.0000,    0.1729,
    1.0000,    0.7158,    0.5652,    0.5379,   -0.5000,    0.1667,   -1.0000,    0.1729,
    1.0000,    0.4625,    0.1196,    0.5435,   -0.2262,    0.1667,   -1.0000,    0.1862,
   -0.6000,   -0.8501,   -0.6522,   -0.8146,   -0.2262,    0.1667,    0.0000,    0.5319,
   -0.6000,   -0.5711,   -0.5435,   -0.3609,   -0.0476,    0.1667,   -1.0000,    0.4122,
   -0.6000,   -0.8501,   -0.6848,   -0.6303,    0.2143,    0.1667,    1.0000,    0.4521,
   -0.6000,   -0.6279,   -0.5326,   -0.3524,   -0.0714,    0.1667,   -1.0000,    0.4388,
   -0.6000,   -0.8450,   -0.8152,   -0.7516,    0.0714,    0.1667,   -1.0000,    0.5718,
   -0.6000,   -0.8450,   -0.5978,   -0.7380,   -0.0595,    0.1667,   -1.0000,    0.6516,
   -0.6000,   -0.8501,   -0.7717,   -0.7891,   -0.0000,    0.1667,    1.0000,    0.5585,
   -0.6000,   -0.8501,   -0.6522,   -0.6728,   -0.2738,    0.1667,    0.0000,    0.5718,
    0.2000,   -0.5969,   -0.4457,   -0.3184,   -0.2262,    0.1667,    1.0000,    0.3457,
   -0.6000,   -0.7261,   -0.3043,   -0.4403,   -0.4286,    0.1667,    0.0000,    0.3324,
   -1.0000,   -0.9380,   -0.3043,   -0.3723,   -0.3452,    0.1667,    1.0000,    0.3324,
   -0.6000,   -0.8863,   -0.9783,   -0.7891,    0.6071,    0.3333,    0.0000,    0.9069,
   -0.6000,   -0.8450,   -0.7826,   -0.8940,   -0.2381,    0.3333,   -1.0000,    0.7207,
   -0.6000,   -0.9483,   -0.9348,   -0.7891,    0.3571,    0.3333,    1.0000,    0.6330,
   -0.6000,   -0.9121,   -0.7391,   -0.7409,    0.2619,    0.3333,    1.0000,    0.8085,
   -0.6000,   -0.8811,   -0.8478,   -0.8940,   -0.0000,    0.3333,    1.0000,    0.7207,
    1.0000,   -0.0078,   -0.3043,   -0.0065,   -0.1071,    0.3333,   -1.0000,    0.2899,
    1.0000,    0.2920,    0.0217,    0.2033,   -0.3810,    0.3333,   -1.0000,    0.2766,
    1.0000,    0.2093,    0.0109,    0.1097,   -0.4286,    0.3333,   -1.0000,    0.2979,
    0.2000,   -0.1576,   -0.3587,    0.0899,    0.3333,    0.3333,   -1.0000,    0.2713,
    0.2000,   -0.3178,   -0.4674,   -0.1256,    0.2143,    0.3333,   -1.0000,    0.3059,
    0.2000,   -0.3178,   -0.5761,   -0.2333,   -0.0714,    0.3333,   -1.0000,    0.2979,
   -0.6000,   -0.6279,   -0.5435,   -0.3723,   -0.1190,    0.3333,   -1.0000,    0.4282,
    0.2000,   -0.1886,   -0.4130,    0.0303,    0.0952,    0.3333,   -1.0000,    0.3059,
    0.2000,   -0.1525,   -0.5217,   -0.0944,    0.0952,    0.3333,   -1.0000,    0.2766,
    0.2000,   -0.1576,   -0.3587,    0.0020,   -0.0714,    0.3333,   -1.0000,    0.3085,
    0.2000,   -0.3178,   -0.5761,   -0.1738,    0.0357,    0.3333,   -1.0000,    0.3138,
    0.2000,   -0.1886,   -0.3043,    0.1381,    0.2738,    0.3333,   -1.0000,    0.2553,
    0.2000,   -0.0181,   -0.1957,    0.0190,   -0.1548,    0.3333,   -1.0000,    0.2420,
    1.0000,    0.2248,    0.0761,    0.0275,   -0.3810,    0.3333,   -1.0000,    0.2713,
    0.2000,   -0.1576,    0.2935,    0.0388,   -0.3571,    0.3333,   -1.0000,    0.2314,
