   -0.2000,    0.0052,    0.4690,    0.4829,    0.4211,    0.4038,    0.1885,   -0.4010,    0.3143,    0.0667,   -0.8250,   -0.3553,   -0.3061,   -0.7647,   -0.6667,    0.2265,
   -0.2000,    0.0052,    0.4690,    0.4829,    0.4211,    0.4038,    0.3258,   -0.0761,    0.6571,    0.3810,    0.7500,   -0.3816,   -1.0000,   -0.2353,   -0.1667,    0.2700,
   -0.2000,    0.0052,    0.4690,    0.4829,    0.4211,    0.4038,    0.2312,   -0.4010,    0.3143,   -0.8857,   -0.8250,   -0.3816,   -0.3061,   -0.7647,   -0.6667,    0.3495,
   -0.2000,    0.0052,    0.4690,    0.4829,    0.4211,    0.4038,    0.3685,   -0.0761,    0.6571,    0.3810,    0.7500,   -0.3816,   -1.0000,   -0.2353,   -0.1667,    0.3935,
   -0.2000,    0.0052,    0.4690,    0.4829,    0.4211,    0.4038,    0.2312,   -0.4010,    0.3143,    0.0667,   -0.8250,   -0.3553,   -0.3061,   -0.7647,   -0.6667,    0.3845,
   -0.2000,    0.0052,    0.4690,    0.4829,    0.4211,    0.4038,    0.3685,   -0.0761,    0.6571,    0.3810,    0.7500,   -0.3816,   -1.0000,   -0.2353,   -0.1667,    0.4286,
   -0.2000,    0.0052,    0.4759,    0.4829,    0.4035,    0.2692,    0.2739,   -0.2589,    0.5286,    0.0857,   -1.0000,    0.2368,    0.1837,   -0.8235,   -0.6667,    0.4353,
    0.2000,   -0.4346,   -0.5103,   -0.4732,   -0.3860,   -0.7308,   -0.6664,   -0.7056,   -0.3857,    0.1048,   -0.7000,   -0.7368,    0.1020,    0.2941,    0.2778,    0.0152,
    0.2000,   -0.4346,   -0.5103,   -0.4732,   -0.3860,   -0.7308,   -0.5035,   -0.6244,   -0.3000,    0.2571,   -0.9250,   -0.2895,    0.1020,   -0.4706,   -0.3333,    0.0948,
    0.2000,   -0.0681,   -0.5103,   -0.4732,   -0.3860,   -0.7692,   -0.6284,   -0.7056,   -0.3857,    0.1048,   -0.7000,   -0.7368,    0.1020,   -0.0588,    0.1111,    0.0371,
    0.2000,   -0.0681,   -0.5103,   -0.1480,   -0.3860,   -0.7308,   -0.6113,   -0.7056,   -0.3857,    0.1048,   -0.7000,   -0.7368,    0.1020,   -0.0588,    0.1111,    0.0526,
    0.2000,   -0.0681,   -0.5103,   -0.1480,   -0.3860,   -0.7308,   -0.4546,   -0.6244,   -0.3857,    0.1048,   -0.7000,   -0.7368,    0.1020,   -0.0588,    0.1111,    0.0832,
   -0.6000,   -0.9058,    0.1517,    0.0894,   -0.2456,    1.0000,   -0.1877,   -0.3807,    0.1571,    0.3238,   -0.8125,   -0.4737,   -0.3061,   -0.4706,   -0.3333,    0.1270,
    1.0000,    0.2670,   -0.4552,   -0.0959,    0.4035,   -0.8462,    0.0008,   -0.0863,    1.0000,   -0.0095,   -0.6875,    0.2500,    0.1020,   -0.7647,   -0.5000,    0.5645,
    1.0000,   -0.1099,   -0.1379,    0.4797,    0.0877,    0.2885,   -0.0923,   -0.3909,    0.4286,   -0.0476,   -0.7112,   -0.1842,   -0.1020,   -0.6471,   -0.4444,    0.2249,
    0.6000,   -0.5916,   -0.1379,    0.4797,    0.0877,    0.2885,   -0.0636,   -0.3909,    0.4286,   -0.0476,   -0.7125,   -0.1842,   -0.1020,   -0.6471,   -0.4444,    0.2356,
    1.0000,   -0.1099,   -0.1379,    0.4797,    0.0877,    0.2885,   -0.0543,   -0.3909,   -1.0000,   -1.0000,   -0.7125,   -0.1842,   -0.1020,   -0.6471,   -0.4444,    0.3314,
    0.6000,   -0.5916,   -0.1379,    0.4797,    0.0877,    0.2885,   -0.0147,   -0.3909,    0.4286,   -0.0476,   -0.7125,   -0.1842,   -0.1020,   -0.6471,   -0.4444,    0.3471,
    1.0000,   -0.1099,   -0.1379,    0.4797,    0.0877,    0.2885,    0.0240,   -0.3909,    0.4286,   -0.0476,   -0.7500,    0.4737,    0.1020,   -0.7647,   -0.5556,    0.4353,
    0.6000,   -0.5916,   -0.1379,    0.4797,    0.0877,    0.2885,    0.0543,   -0.3909,    0.4286,   -0.0476,   -0.7500,    0.4737,    0.1020,   -0.7647,   -0.5556,    0.4510,
    0.6000,   -0.8115,   -0.5103,   -0.4862,   -0.4561,   -0.1731,   -0.5640,   -0.6345,    0.5429,   -0.7238,   -0.7500,   -0.7237,   -0.3878,   -0.0588,    0.0000,    0.0000,
    0.6000,   -0.8115,   -0.5103,   -0.4537,   -0.4211,   -0.1731,   -0.5097,   -0.5228,    0.5429,   -0.4571,   -0.7875,   -0.6711,   -0.7959,   -0.3529,   -0.2778,    0.0646,
    0.6000,   -0.8115,   -0.5379,   -0.4732,   -0.3860,    0.2115,   -0.4166,   -0.5228,    0.5429,   -0.4571,   -0.7875,   -0.6711,   -0.7959,   -0.3529,   -0.2778,    0.0830,
   -0.2000,   -0.6126,   -0.2690,    0.0049,   -0.1053,   -0.4038,   -0.4903,   -0.5228,    0.5429,   -0.4571,   -0.6875,   -0.5526,   -0.4694,    0.0000,    0.0556,    0.0671,
   -0.2000,   -0.6126,   -0.2690,    0.0049,   -0.1053,   -0.4038,   -0.4554,   -0.5228,    0.5429,   -0.4571,   -0.6875,   -0.5526,   -0.7959,   -0.2353,   -0.1667,    0.0888,
   -0.2000,   -0.6126,   -0.2690,    0.0049,   -0.1053,   -0.4038,   -0.3390,   -0.5228,    0.5429,   -0.4571,   -0.7500,   -0.3947,   -0.1429,   -0.3529,   -0.2222,    0.1617,
   -0.2000,   -0.6126,   -0.2828,    0.0049,   -0.1053,   -0.0577,   -0.3041,   -0.5228,    0.5429,   -0.4571,   -0.7500,   -0.5526,   -0.4694,   -0.4706,   -0.6111,    0.1375,
   -0.2000,   -0.6126,   -0.2828,    0.0049,   -0.1053,   -0.0577,   -0.2071,   -0.5228,    0.5429,   -0.4571,   -0.9125,   -0.1711,   -0.4694,   -0.4706,   -0.3889,    0.2051,
   -0.2000,   -0.7487,   -0.2828,    0.0537,   -0.1053,   -0.3077,   -0.3778,   -0.5228,    0.5429,   -0.4571,   -0.7500,   -0.5526,   -0.4694,   -0.2353,   -0.2222,    0.0783,
   -0.2000,   -0.7487,   -0.2828,    0.0537,   -0.1053,   -0.3077,   -0.2498,   -0.5228,    0.5429,   -0.4571,   -0.7500,   -0.3947,   -0.1429,   -0.4118,   -0.2778,    0.1697,
   -0.2000,   -0.7906,   -0.2897,    0.0569,   -0.1053,    0.0577,   -0.2770,   -0.5228,    0.5429,   -0.4571,   -0.7500,   -0.5526,   -0.4694,   -0.5294,   -0.3889,    0.0967,
   -0.2000,   -0.7906,   -0.2897,    0.0569,   -0.1053,    0.0577,   -0.0985,   -0.5228,    0.5429,   -0.4571,   -0.9125,   -0.1711,   -0.4694,   -0.5294,   -0.7222,    0.2197,
    0.2000,   -0.7696,   -0.3724,   -0.4276,   -0.4211,   -0.0192,   -0.6144,   -0.6853,   -0.2714,   -0.0857,   -0.7500,   -0.8158,   -0.4694,    0.1765,    0.1667,    0.0077,
    0.2000,   -0.7696,   -0.3724,   -0.4276,   -0.4211,   -0.0192,   -0.5718,   -0.6853,   -0.2714,   -0.0857,   -0.7500,   -0.8158,   -0.4694,   -0.0588,    0.1111,    0.0408,
    0.2000,   -0.9058,   -0.3724,   -0.4276,   -0.4211,   -0.0192,   -0.5912,   -0.6853,   -0.2714,   -0.0857,   -0.7500,   -0.8158,   -0.4694,   -0.0588,    0.1111,    0.0458,
   -0.2000,   -0.8743,   -0.3724,   -0.0699,   -0.4211,    0.8654,   -0.3856,   -0.6853,   -0.2714,   -0.0857,   -0.7500,   -0.8158,   -0.4694,   -0.0588,    0.0556,    0.0601,
   -0.2000,   -0.8325,   -0.3724,   -0.0699,   -0.4211,    0.8654,   -0.3778,   -0.6853,   -0.2714,   -0.0857,   -0.7500,   -0.8158,   -0.4694,   -0.2941,   -0.2222,    0.0929,
   -0.2000,   -0.7277,   -0.3724,   -0.0699,   -0.4211,    0.8654,    0.2583,   -0.6853,   -0.2714,   -0.0857,   -0.7500,   -0.8158,   -0.4694,   -0.2941,   -0.2222,    0.1223,
   -0.2000,   -0.7277,   -0.3724,   -0.1805,   -0.2807,   -0.3077,   -0.5400,   -0.6244,   -0.0714,   -0.0857,   -0.7500,   -0.7105,   -0.4694,   -0.1176,    0.0556,    0.0608,
   -0.2000,   -0.7277,   -0.3724,   -0.1805,   -0.2807,   -0.3462,   -0.5182,   -0.6244,   -0.0714,   -0.0857,   -0.7500,   -0.7105,   -0.4694,   -0.1176,    0.0556,    0.0695,
   -0.2000,   -0.7277,   -0.3724,   -0.1805,   -0.2807,   -0.3077,   -0.3894,   -0.5025,    0.0429,    0.2190,    0.9375,   -0.8947,   -0.7143,    0.1176,    0.0000,    0.0929,
   -0.2000,   -0.7277,   -0.3724,   -0.1805,   -0.2807,   -0.3462,   -0.3894,   -0.5025,    0.0429,    0.2190,    0.9375,   -0.8947,   -0.7143,    0.3529,    0.6111,    0.0892,
   -0.2000,   -0.7277,   -0.3724,   -0.1805,   -0.2807,   -0.3077,   -0.5299,   -0.6244,   -0.0714,   -0.0857,   -0.7500,   -0.7105,   -0.4694,    0.3529,    0.6111,    0.0875,
   -0.2000,   -0.7277,   -0.3724,   -0.1805,   -0.2807,   -0.3462,   -0.5081,   -0.6244,   -0.0714,   -0.0857,   -0.7500,   -0.7105,   -0.4694,   -0.2353,   -0.1111,    0.1082,
   -0.2000,   -0.7277,   -0.3724,   -0.1805,   -0.2807,   -0.3462,   -0.4942,   -0.6244,   -0.0714,   -0.0857,   -0.7500,   -0.7105,   -0.4694,   -0.2353,   -0.1111,    0.1383,
    0.2000,    0.0785,   -0.4552,   -0.1024,   -0.3509,   -0.3846,   -0.4717,   -0.6244,   -0.0714,   -0.0857,   -0.7500,   -0.7105,   -0.4694,   -0.1765,   -0.1111,    0.0982,
    0.2000,    0.0785,   -0.4552,   -0.1024,   -0.3509,   -0.3846,   -0.4445,   -0.6244,   -0.0714,   -0.0857,   -0.7500,   -0.7105,   -0.4694,   -0.1765,   -0.1111,    0.1042,
    0.2000,    0.0785,   -0.4552,   -0.1024,   -0.3509,   -0.3846,   -0.3972,   -0.6244,    0.0000,   -0.0381,   -0.7000,   -0.1579,    1.0000,   -0.3529,   -0.3889,    0.1396,
    0.2000,    0.0785,   -0.4552,   -0.1024,   -0.3509,   -0.3846,   -0.3701,   -0.6244,    0.0000,   -0.0381,   -0.7000,   -0.1579,    1.0000,   -0.3529,   -0.3889,    0.1476,
    0.6000,   -0.2775,   -0.1862,    0.1415,   -0.0702,   -0.5000,   -0.1839,   -0.1371,    0.5429,    0.3619,   -0.7125,   -0.1053,   -0.4694,   -0.4706,   -0.3333,    0.1113,
    0.6000,   -0.2775,   -0.1862,    0.1415,   -0.0702,   -0.5000,   -0.1870,   -0.1371,    0.5429,    0.3619,   -0.7125,   -0.1053,   -0.4694,   -0.4706,   -0.3333,    0.1510,
    0.6000,   -0.2775,   -0.1862,    0.1415,   -0.0702,   -0.5000,   -0.1753,   -0.1371,    0.5429,    0.3619,   -0.7125,   -0.1053,   -0.4694,   -0.4706,   -0.3333,    0.1627,
    0.6000,   -0.2775,   -0.1862,    0.1415,   -0.0702,   -0.5000,   -0.0760,   -0.1371,    0.5429,    0.3619,   -0.7125,   -0.1053,   -0.4694,   -0.4706,   -0.3333,    0.2031,
